CA-2016-131380,GM-14440,VEN02,Second Class,delivered,2018-02-18 13:56:00.000,2018-02-18 14:55:00.000,2018-02-21 20:29:00.000,2018-02-22 21:32:00.000,2018-03-08
CA-2016-131499,JS-15940,VEN02,First Class,delivered,2018-02-23 20:43:00.000,2018-02-23 20:55:00.000,2018-02-26 19:06:00.000,2018-03-17 02:12:00.000,2018-03-27
CA-2016-131576,SN-20710,VEN02,Standard Class,delivered,2018-07-24 21:46:00.000,2018-07-24 22:04:00.000,2018-07-30 14:17:00.000,2018-08-07 16:41:00.000,2018-08-22
CA-2016-131639,PB-19105,VEN01,Standard Class,delivered,2018-06-12 17:17:00.000,2018-06-14 02:57:00.000,2018-06-20 15:25:00.000,2018-06-27 14:38:00.000,2018-07-12
CA-2016-131737,TH-21235,VEN02,Same Day,delivered,2018-05-09 14:40:00.000,2018-05-09 15:11:00.000,2018-05-10 12:56:00.000,2018-05-21 14:46:00.000,2018-05-30
CA-2016-131744,AJ-10795,VEN01,Second Class,delivered,2018-01-23 20:27:00.000,2018-01-23 20:39:00.000,2018-01-26 18:56:00.000,2018-01-31 19:33:00.000,2018-02-08
CA-2016-131835,JH-15910,VEN03,Standard Class,delivered,2017-11-24 09:21:00.000,2017-11-24 09:34:00.000,2017-11-24 15:55:00.000,2017-12-12 19:23:00.000,2017-12-19
CA-2016-131968,ES-14020,VEN02,Standard Class,delivered,2018-02-10 20:45:00.000,2018-02-10 20:55:00.000,2018-02-14 11:31:00.000,2018-02-22 22:27:00.000,2018-03-08
CA-2016-132017,KD-16270,VEN02,First Class,delivered,2017-08-31 13:14:00.000,2017-08-31 13:25:00.000,2017-08-31 20:24:00.000,2017-09-11 18:52:00.000,2017-09-27
CA-2016-132066,MO-17800,VEN03,Standard Class,delivered,2017-06-13 09:50:00.000,2017-06-13 14:22:00.000,2017-06-14 13:34:00.000,2017-06-19 21:32:00.000,2017-07-04
CA-2016-132094,EP-13915,VEN02,Standard Class,delivered,2018-06-11 08:33:00.000,2018-06-11 08:58:00.000,2018-06-12 15:24:00.000,2018-06-21 16:26:00.000,2018-06-29
CA-2016-132143,SC-20725,VEN02,First Class,delivered,2018-01-02 22:09:00.000,2018-01-02 22:19:00.000,2018-01-03 23:43:00.000,2018-01-11 17:18:00.000,2018-01-29
CA-2016-132304,CA-12310,VEN01,Standard Class,delivered,2018-01-08 13:17:00.000,2018-01-10 10:32:00.000,2018-01-12 23:39:00.000,2018-01-19 16:28:00.000,2018-02-05
CA-2016-132409,DK-13090,VEN02,Standard Class,delivered,2018-01-16 14:09:00.000,2018-01-16 14:30:00.000,2018-01-17 19:28:00.000,2018-01-29 19:28:00.000,2018-02-09
CA-2016-132479,KL-16555,VEN01,First Class,delivered,2018-02-11 20:04:00.000,2018-02-11 20:28:00.000,2018-02-14 20:07:00.000,2018-02-19 20:58:00.000,2018-03-09
CA-2016-132549,BS-11590,VEN02,Standard Class,delivered,2018-07-01 14:43:00.000,2018-07-05 16:04:00.000,2018-07-03 14:35:00.000,2018-07-11 00:22:00.000,2018-08-08
CA-2016-132661,BW-11110,VEN02,Standard Class,delivered,2017-10-26 18:29:00.000,2017-10-26 18:46:00.000,2017-10-30 12:51:00.000,2017-11-03 16:41:00.000,2017-11-14
CA-2016-132731,SG-20080,VEN02,Standard Class,delivered,2018-04-09 17:46:00.000,2018-04-09 18:10:00.000,2018-04-11 18:34:00.000,2018-04-12 19:08:00.000,2018-04-19
CA-2016-132829,EP-13915,VEN02,Second Class,delivered,2017-12-21 23:21:00.000,2017-12-21 23:32:00.000,2017-12-22 19:15:00.000,2017-12-30 15:49:00.000,2018-01-17
CA-2016-132899,AR-10510,VEN03,Standard Class,delivered,2018-08-14 18:33:00.000,2018-08-14 18:55:00.000,2018-08-15 12:07:00.000,2018-08-20 15:56:00.000,2018-08-28
CA-2016-132990,EB-13705,VEN02,Second Class,delivered,2017-04-05 21:40:00.000,2017-04-05 21:50:00.000,2017-04-06 14:09:00.000,2017-04-11 10:40:00.000,2017-04-28
CA-2016-132997,JE-15475,VEN02,First Class,delivered,2018-06-23 12:40:00.000,2018-06-23 12:59:00.000,2018-06-25 14:14:00.000,2018-07-03 17:27:00.000,2018-07-27
CA-2016-133123,DJ-13420,VEN02,Standard Class,delivered,2017-06-02 09:40:00.000,2017-06-02 09:50:00.000,2017-06-07 13:09:00.000,2017-06-08 14:42:00.000,2017-06-23
CA-2016-133144,MT-18070,VEN03,Second Class,delivered,2016-10-06 17:42:00.000,2016-10-06 18:11:00.000,2016-10-30 11:38:00.000,2016-10-31 11:38:00.000,2016-11-30
CA-2016-133319,MD-17350,VEN02,Standard Class,delivered,2018-03-30 10:26:00.000,2018-03-30 11:10:00.000,2018-04-03 17:42:00.000,2018-04-04 19:54:00.000,2018-04-12
CA-2016-133340,GP-14740,VEN04,Standard Class,delivered,2016-10-04 21:35:00.000,2016-10-06 15:44:00.000,2016-10-15 10:29:00.000,2016-10-18 22:57:00.000,2016-11-28
CA-2016-133368,AS-10225,VEN02,Standard Class,delivered,2017-06-19 21:58:00.000,2017-06-19 22:05:00.000,2017-06-21 13:28:00.000,2017-06-22 16:42:00.000,2017-06-30
CA-2016-133550,DW-13585,VEN02,Standard Class,delivered,2018-03-15 08:07:00.000,2018-03-15 08:29:00.000,2018-03-16 02:38:00.000,2018-03-20 18:12:00.000,2018-03-27
CA-2016-133613,JM-15250,VEN01,Standard Class,delivered,2017-05-29 23:06:00.000,2017-05-29 23:22:00.000,2017-05-31 07:12:00.000,2017-06-06 14:17:00.000,2017-06-22
CA-2016-133669,CD-11980,VEN02,Standard Class,delivered,2017-03-27 13:19:00.000,2017-03-27 13:30:00.000,2017-04-10 13:38:00.000,2017-04-12 14:13:00.000,2017-04-20
CA-2016-133697,JK-15730,VEN01,Second Class,delivered,2017-02-24 17:04:00.000,2017-02-24 17:15:00.000,2017-03-15 09:55:00.000,2017-03-20 08:38:00.000,2017-03-22
CA-2016-133711,JG-15115,VEN01,First Class,delivered,2017-12-17 19:30:00.000,2017-12-17 20:50:00.000,2017-12-18 18:48:00.000,2017-12-22 16:28:00.000,2018-01-19
CA-2016-133725,DW-13585,VEN03,Standard Class,delivered,2018-08-01 07:19:00.000,2018-08-01 07:30:00.000,2018-08-01 16:43:00.000,2018-08-03 19:06:00.000,2018-08-13
CA-2016-133795,AR-10510,VEN01,Standard Class,delivered,2018-01-10 10:42:00.000,2018-01-11 02:35:00.000,2018-01-20 15:13:00.000,2018-01-26 19:05:00.000,2018-02-05
CA-2016-133802,BP-11185,VEN04,Standard Class,delivered,2017-11-04 23:17:00.000,2017-11-04 23:30:00.000,2017-11-08 15:14:00.000,2017-11-13 21:48:00.000,2017-11-24
CA-2016-133816,KC-16540,VEN01,Second Class,delivered,2017-09-04 16:48:00.000,2017-09-04 17:04:00.000,2017-09-11 23:26:00.000,2017-09-13 17:17:00.000,2017-09-15
CA-2016-133872,ES-14020,VEN01,First Class,delivered,2017-01-13 20:53:00.000,2017-01-14 02:42:00.000,2017-01-16 12:25:00.000,2017-01-20 14:14:00.000,2017-02-27
CA-2016-133935,DB-13060,VEN01,Standard Class,delivered,2018-02-22 02:49:00.000,2018-02-23 14:15:00.000,2018-02-27 16:59:00.000,2018-03-08 16:11:00.000,2018-03-26
CA-2016-134110,DJ-13630,VEN02,First Class,delivered,2018-02-13 10:20:00.000,2018-02-15 03:51:00.000,2018-02-20 17:28:00.000,2018-03-09 19:39:00.000,2018-03-19
CA-2016-134138,AJ-10945,VEN02,Standard Class,delivered,2017-08-31 11:29:00.000,2017-09-02 02:45:00.000,2017-09-06 10:33:00.000,2017-09-11 18:46:00.000,2017-09-19
CA-2016-134180,CP-12340,VEN02,Standard Class,delivered,2018-01-15 12:46:00.000,2018-01-16 10:14:00.000,2018-01-16 23:21:00.000,2018-01-25 16:52:00.000,2018-02-05
CA-2016-134222,PC-18745,VEN02,Same Day,delivered,2018-05-07 20:39:00.000,2018-05-07 20:55:00.000,2018-05-09 10:00:00.000,2018-05-24 17:25:00.000,2018-05-30
CA-2016-134334,ME-17725,VEN01,First Class,delivered,2018-02-26 15:04:00.000,2018-02-26 15:15:00.000,2018-02-28 00:04:00.000,2018-03-01 00:29:00.000,2018-03-12
CA-2016-134348,LT-17110,VEN03,Standard Class,delivered,2017-03-10 17:33:00.000,2017-03-10 17:33:00.000,2017-03-14 15:27:00.000,2017-03-24 11:12:00.000,2017-04-05
CA-2016-134362,HM-14980,VEN01,First Class,delivered,2017-11-08 11:15:00.000,2017-11-08 11:30:00.000,2017-11-20 12:51:00.000,2017-11-30 18:25:00.000,2017-12-06
CA-2016-134376,EB-13870,VEN02,Standard Class,shipped,2018-08-02 16:04:00.000,2018-08-03 02:50:00.000,2018-08-03 14:34:00.000,NULL,2018-08-15
CA-2016-134425,SC-20095,VEN01,Second Class,delivered,2017-11-16 17:42:00.000,2017-11-16 17:52:00.000,2017-11-17 18:41:00.000,2017-11-30 19:35:00.000,2017-12-07
CA-2016-134474,BK-11260,VEN01,Second Class,delivered,2017-10-21 16:31:00.000,2017-10-21 16:49:00.000,2017-10-24 19:59:00.000,2017-11-02 17:16:00.000,2017-11-10
CA-2016-134516,SC-20725,VEN03,Standard Class,delivered,2018-06-10 23:18:00.000,2018-06-10 23:37:00.000,2018-06-12 14:15:00.000,2018-06-26 17:48:00.000,2018-07-04
CA-2016-134544,AJ-10780,VEN01,Second Class,delivered,2018-01-05 09:27:00.000,2018-01-05 09:39:00.000,2018-01-10 20:18:00.000,2018-01-16 17:03:00.000,2018-01-30
CA-2016-134691,DK-13150,VEN02,Standard Class,delivered,2018-04-19 23:11:00.000,2018-04-20 04:12:00.000,2018-04-24 18:33:00.000,2018-04-27 20:22:00.000,2018-05-22
CA-2016-134775,CC-12550,VEN02,First Class,delivered,2018-03-10 20:39:00.000,2018-03-10 21:40:00.000,2018-03-14 18:28:00.000,2018-03-21 20:32:00.000,2018-03-28
CA-2016-134789,JD-16150,VEN02,Standard Class,canceled,2017-03-06 20:51:00.000,2017-03-06 21:03:00.000,NULL,NULL,2017-03-22
CA-2016-134803,JF-15355,VEN02,Standard Class,delivered,2018-07-15 14:54:00.000,2018-07-15 15:10:00.000,2018-07-17 07:02:00.000,2018-07-23 17:11:00.000,2018-07-30
CA-2016-134887,CR-12730,VEN02,Same Day,delivered,2018-08-02 12:04:00.000,2018-08-02 13:30:00.000,2018-08-06 13:58:00.000,2018-08-07 10:58:00.000,2018-08-16
CA-2016-134936,RP-19390,VEN04,Standard Class,delivered,2017-04-22 14:49:00.000,2017-04-25 08:02:00.000,2017-04-25 11:30:00.000,2017-04-28 07:33:00.000,2017-05-15
CA-2016-135265,GP-14740,VEN03,Second Class,delivered,2018-06-02 18:03:00.000,2018-06-05 04:15:00.000,2018-06-05 12:34:00.000,2018-06-11 19:13:00.000,2018-07-05
CA-2016-135461,PK-18910,VEN03,Second Class,delivered,2017-11-23 18:39:00.000,2017-11-23 18:50:00.000,2017-11-25 11:53:00.000,2017-12-05 15:47:00.000,2017-12-20
CA-2016-135594,BB-11545,VEN01,Second Class,delivered,2018-03-30 18:33:00.000,2018-03-30 19:15:00.000,2018-04-02 18:08:00.000,2018-04-03 20:24:00.000,2018-04-26
CA-2016-135636,LH-17020,VEN01,Standard Class,delivered,2018-04-09 19:49:00.000,2018-04-09 20:10:00.000,2018-04-11 00:21:00.000,2018-04-17 23:06:00.000,2018-05-09
CA-2016-135776,PO-19180,VEN01,Standard Class,delivered,2018-03-20 00:57:00.000,2018-03-20 01:10:00.000,2018-03-21 21:51:00.000,2018-03-31 14:48:00.000,2018-04-06
CA-2016-135965,CK-12760,VEN02,First Class,delivered,2018-06-05 23:14:00.000,2018-06-05 23:31:00.000,2018-06-08 12:24:00.000,2018-06-14 20:06:00.000,2018-07-12
CA-2016-136021,CG-12520,VEN01,Standard Class,delivered,2017-12-22 15:17:00.000,2017-12-22 15:34:00.000,2017-12-27 17:58:00.000,2018-01-09 14:36:00.000,2018-01-22
CA-2016-136049,NM-18445,VEN02,Standard Class,delivered,2017-12-15 12:52:00.000,2017-12-15 12:58:00.000,2017-12-21 18:38:00.000,2017-12-29 18:27:00.000,2018-01-18
CA-2016-136126,RA-19885,VEN02,Same Day,delivered,2018-08-04 16:19:00.000,2018-08-04 16:35:00.000,2018-08-07 14:44:00.000,2018-08-11 15:38:00.000,2018-08-22
CA-2016-136133,AA-10480,VEN02,Second Class,delivered,2018-07-31 00:17:00.000,2018-07-31 00:44:00.000,2018-07-31 15:54:00.000,2018-08-03 16:38:00.000,2018-08-20
CA-2016-136231,MR-17545,VEN02,Second Class,delivered,2017-12-26 13:53:00.000,2017-12-26 14:08:00.000,2017-12-27 23:07:00.000,2018-01-10 20:28:00.000,2018-01-23
CA-2016-136287,CB-12025,VEN01,Standard Class,delivered,2017-04-09 17:24:00.000,2017-04-09 17:35:00.000,2017-04-13 08:19:00.000,2017-04-19 14:25:00.000,2017-05-16
CA-2016-136301,PO-19180,VEN02,Second Class,delivered,2018-02-25 12:32:00.000,2018-02-25 12:49:00.000,2018-02-26 19:41:00.000,2018-03-15 18:33:00.000,2018-04-04
CA-2016-136322,BP-11095,VEN03,Standard Class,delivered,2017-06-06 23:32:00.000,2017-06-08 03:03:00.000,2017-06-14 16:56:00.000,2017-06-23 12:27:00.000,2017-07-03
CA-2016-136329,AJ-10960,VEN02,Standard Class,delivered,2018-08-17 08:47:00.000,2018-08-17 11:09:00.000,2018-08-20 13:39:00.000,2018-08-23 16:45:00.000,2018-09-10
CA-2016-136371,CD-11980,VEN02,Second Class,delivered,2018-08-22 00:03:00.000,2018-08-23 11:46:00.000,2018-08-27 14:42:00.000,2018-08-28 15:26:00.000,2018-08-28
CA-2016-136406,CM-12385,VEN02,Second Class,delivered,2018-07-13 22:22:00.000,2018-07-13 22:35:00.000,2018-07-24 19:07:00.000,2018-07-25 14:03:00.000,2018-07-31
CA-2016-136434,SM-20005,VEN02,Standard Class,delivered,2018-03-23 15:28:00.000,2018-03-23 15:48:00.000,2018-03-26 22:38:00.000,2018-03-27 15:58:00.000,2018-04-05
CA-2016-136483,AR-10510,VEN01,Standard Class,delivered,2017-04-14 20:31:00.000,2017-04-14 20:42:00.000,2017-04-18 16:34:00.000,2017-05-08 11:42:00.000,2017-05-10
CA-2016-136595,RC-19825,VEN02,First Class,delivered,2018-08-06 23:21:00.000,2018-08-06 23:30:00.000,2018-08-08 08:10:00.000,2018-08-14 19:33:00.000,2018-08-17
CA-2016-136686,TB-21055,VEN03,Standard Class,delivered,2017-12-11 16:18:00.000,2017-12-11 16:30:00.000,2017-12-12 19:57:00.000,2018-01-03 16:55:00.000,2018-01-10
CA-2016-136770,BP-11185,VEN04,Standard Class,delivered,2018-05-15 18:06:00.000,2018-05-15 18:34:00.000,2018-05-17 11:57:00.000,2018-05-18 21:42:00.000,2018-05-30
CA-2016-136812,CJ-12010,VEN02,Standard Class,delivered,2017-12-26 10:21:00.000,2017-12-27 04:14:00.000,2017-12-27 19:49:00.000,2017-12-28 15:09:00.000,2018-01-15
CA-2016-136924,RP-19390,VEN03,First Class,delivered,2018-02-24 17:02:00.000,2018-02-24 17:15:00.000,2018-02-28 15:55:00.000,2018-03-17 00:08:00.000,2018-03-22
CA-2016-136994,JB-15925,VEN02,Standard Class,delivered,2018-03-06 13:56:00.000,2018-03-06 14:10:00.000,2018-03-07 20:43:00.000,2018-04-02 23:26:00.000,2018-04-05
CA-2016-137043,FP-14320,VEN02,Second Class,delivered,2018-02-28 15:11:00.000,2018-02-28 15:30:00.000,2018-03-02 00:25:00.000,2018-03-15 21:13:00.000,2018-03-28
CA-2016-137050,CK-12595,VEN01,Second Class,delivered,2018-07-08 22:01:00.000,2018-07-08 22:15:00.000,2018-07-11 14:28:00.000,2018-07-16 15:38:00.000,2018-07-30
CA-2016-137127,BN-11470,VEN02,Standard Class,delivered,2018-02-22 10:38:00.000,2018-02-24 02:50:00.000,2018-02-27 00:52:00.000,2018-03-06 19:19:00.000,2018-03-27
CA-2016-137176,KW-16435,VEN04,Second Class,delivered,2018-03-07 22:02:00.000,2018-03-08 21:55:00.000,2018-03-16 21:38:00.000,2018-04-10 01:14:00.000,2018-03-29
CA-2016-137204,DR-12880,VEN02,Standard Class,delivered,2017-07-13 09:32:00.000,2017-07-14 02:30:00.000,2017-07-14 19:07:00.000,2017-07-27 21:39:00.000,2017-08-10
CA-2016-137239,JO-15550,VEN02,Standard Class,delivered,2017-09-03 21:00:00.000,2017-09-04 21:10:00.000,2017-09-09 13:42:00.000,2017-09-13 20:47:00.000,2017-09-21
CA-2016-137330,DJ-13630,VEN04,Standard Class,delivered,2018-03-27 22:14:00.000,2018-03-27 22:30:00.000,2018-03-29 01:04:00.000,2018-03-29 18:28:00.000,2018-04-09
CA-2016-137337,SJ-20125,VEN03,Standard Class,delivered,2018-04-06 22:18:00.000,2018-04-09 20:10:00.000,2018-04-11 16:48:00.000,2018-04-12 17:17:00.000,2018-05-03
CA-2016-137652,PF-19165,VEN01,First Class,canceled,2018-05-07 17:46:00.000,2018-05-07 18:34:00.000,NULL,NULL,2018-05-29
CA-2016-137673,KM-16720,VEN03,Standard Class,delivered,2017-07-11 22:11:00.000,2017-07-12 00:45:00.000,2017-07-14 14:39:00.000,2017-07-18 08:56:00.000,2017-07-24
CA-2016-137729,DB-13120,VEN01,Standard Class,delivered,2017-09-29 16:41:00.000,2017-09-29 16:56:00.000,2017-10-02 16:38:00.000,2017-10-14 01:54:00.000,2017-10-23
CA-2016-137736,LM-17065,VEN03,Standard Class,delivered,2018-08-10 15:21:00.000,2018-08-10 15:30:00.000,2018-08-13 14:24:00.000,2018-08-16 16:18:00.000,2018-08-29
CA-2016-137743,DS-13030,VEN03,Standard Class,delivered,2018-07-16 16:46:00.000,2018-07-18 02:41:00.000,2018-07-18 12:41:00.000,2018-07-20 15:48:00.000,2018-08-03
CA-2016-137848,FP-14320,VEN02,Standard Class,delivered,2018-08-12 18:24:00.000,2018-08-14 04:24:00.000,2018-08-22 08:46:00.000,2018-08-27 17:21:00.000,2018-08-29
CA-2016-137939,RB-19360,VEN04,Second Class,delivered,2017-12-04 19:37:00.000,2017-12-06 09:56:00.000,2017-12-08 15:13:00.000,2017-12-16 00:17:00.000,2017-12-27
CA-2016-138037,BW-11110,VEN02,Standard Class,delivered,2018-07-18 15:44:00.000,2018-07-18 15:55:00.000,2018-07-19 14:15:00.000,2018-07-25 17:19:00.000,2018-08-08
CA-2016-138079,BK-11260,VEN01,Standard Class,delivered,2017-08-10 15:08:00.000,2017-08-11 04:24:00.000,2017-08-11 16:17:00.000,2017-08-30 12:17:00.000,2017-09-12
CA-2016-138233,PO-19180,VEN02,Standard Class,delivered,2018-02-14 02:30:00.000,2018-02-14 02:47:00.000,2018-02-15 20:13:00.000,2018-02-23 19:21:00.000,2018-02-22
CA-2016-138282,BE-11335,VEN02,Standard Class,delivered,2018-06-17 21:02:00.000,2018-06-17 21:15:00.000,2018-06-18 11:17:00.000,2018-06-27 18:05:00.000,2018-07-17
CA-2016-138478,NG-18355,VEN02,Second Class,delivered,2017-03-23 15:29:00.000,2017-03-23 15:43:00.000,2017-03-27 10:20:00.000,2017-03-31 20:20:00.000,2017-04-19
CA-2016-138520,CC-12145,VEN02,Standard Class,delivered,2017-09-20 11:35:00.000,2017-09-20 11:50:00.000,2017-09-27 21:16:00.000,2017-10-18 19:32:00.000,2017-10-19
CA-2016-138583,NG-18355,VEN03,Standard Class,delivered,2018-08-21 16:09:00.000,2018-08-23 08:45:00.000,2018-08-24 14:11:00.000,2018-08-29 15:16:00.000,2018-09-14
CA-2016-138597,RC-19960,VEN02,First Class,delivered,2018-01-29 12:39:00.000,2018-01-29 12:52:00.000,2018-01-30 19:29:00.000,2018-02-05 19:08:00.000,2018-02-20
CA-2016-138667,MG-17680,VEN03,Second Class,delivered,2018-02-08 18:37:00.000,2018-02-08 18:50:00.000,2018-02-09 21:19:00.000,2018-02-21 14:44:00.000,2018-03-02
CA-2016-138688,NP-18670,VEN02,Second Class,delivered,2017-07-24 17:19:00.000,2017-07-24 17:30:00.000,2017-07-26 00:58:00.000,2017-08-08 15:07:00.000,2017-08-11
CA-2016-138695,DK-13225,VEN01,Standard Class,delivered,2017-06-13 11:43:00.000,2017-06-13 12:08:00.000,2017-06-16 15:04:00.000,2017-06-30 14:32:00.000,2017-07-06
CA-2014-131002,CS-12130,VEN01,Second Class,delivered,2017-03-14 12:56:00.000,2017-03-14 12:56:00.000,2017-03-22 09:25:00.000,2017-03-27 12:56:00.000,2017-03-31
CA-2014-131009,AG-10675,VEN03,Standard Class,delivered,2017-04-10 07:58:00.000,2017-04-11 04:02:00.000,2017-04-13 13:05:00.000,2017-04-20 12:41:00.000,2017-05-04
CA-2014-131051,DP-13165,VEN02,Standard Class,delivered,2018-01-16 23:21:00.000,2018-01-16 23:29:00.000,2018-01-17 21:54:00.000,2018-01-25 11:58:00.000,2018-02-15
CA-2014-131247,AB-10060,VEN04,Standard Class,delivered,2018-04-05 20:32:00.000,2018-04-06 15:30:00.000,2018-04-10 00:20:00.000,2018-04-18 15:34:00.000,2018-04-26
CA-2014-131310,JF-15355,VEN02,Standard Class,delivered,2018-02-13 16:54:00.000,2018-02-13 17:05:00.000,2018-02-15 19:46:00.000,2018-02-16 20:03:00.000,2018-02-26
CA-2014-131387,BF-11020,VEN02,First Class,delivered,2018-03-25 17:04:00.000,2018-03-25 17:15:00.000,2018-03-26 19:17:00.000,2018-04-04 19:28:00.000,2018-04-18
CA-2014-131450,HK-14890,VEN04,Standard Class,delivered,2017-10-16 20:22:00.000,2017-10-16 20:35:00.000,2017-10-21 12:42:00.000,2017-11-14 16:04:00.000,2017-11-03
CA-2014-131527,CR-12730,VEN02,Standard Class,delivered,2018-04-27 12:59:00.000,2018-04-27 13:40:00.000,2018-04-27 13:47:00.000,2018-05-04 21:24:00.000,2018-06-07
CA-2014-131541,JD-16060,VEN03,Same Day,delivered,2018-05-07 16:02:00.000,2018-05-07 17:31:00.000,2018-05-08 14:40:00.000,2018-05-18 17:06:00.000,2018-05-29
CA-2014-131800,BM-11650,VEN03,Standard Class,delivered,2017-09-13 19:58:00.000,2017-09-15 02:25:00.000,2017-09-15 23:13:00.000,2017-09-22 21:24:00.000,2017-10-06
CA-2014-131905,MS-17980,VEN03,First Class,delivered,2016-10-03 22:31:00.000,2016-10-04 10:19:00.000,2016-10-08 10:34:00.000,2016-10-14 16:08:00.000,2016-11-23
CA-2014-131926,OT-18730,VEN01,Second Class,delivered,2017-07-04 23:29:00.000,2017-07-05 17:36:00.000,2017-07-07 13:11:00.000,2017-07-10 19:07:00.000,2017-07-18
CA-2014-131947,AG-10495,VEN02,Standard Class,delivered,2017-11-26 10:52:00.000,2017-11-26 11:14:00.000,2017-11-27 18:17:00.000,2017-12-06 17:49:00.000,2017-12-22
CA-2014-132010,JE-16165,VEN02,First Class,delivered,2017-10-19 16:07:00.000,2017-10-21 03:05:00.000,2017-11-01 18:58:00.000,2017-11-06 16:48:00.000,2017-12-05
CA-2014-132227,CK-12760,VEN01,Standard Class,delivered,2018-08-09 01:14:00.000,2018-08-09 01:25:00.000,2018-08-13 15:02:00.000,2018-08-17 13:16:00.000,2018-08-23
CA-2014-132451,DP-13165,VEN04,First Class,delivered,2017-05-05 08:21:00.000,2017-05-05 08:30:00.000,2017-05-10 10:28:00.000,2017-05-18 14:04:00.000,2017-06-12
CA-2014-132500,TH-21235,VEN02,Standard Class,delivered,2018-03-23 16:19:00.000,2018-03-23 16:30:00.000,2018-03-26 20:03:00.000,2018-03-29 17:09:00.000,2018-04-12
CA-2014-132542,BM-11785,VEN02,Second Class,delivered,2018-05-29 16:25:00.000,2018-05-30 02:32:00.000,2018-06-05 13:56:00.000,2018-06-06 20:22:00.000,2018-07-16
CA-2014-132612,SF-20065,VEN02,Second Class,delivered,2018-03-02 23:51:00.000,2018-03-03 00:09:00.000,2018-03-08 19:28:00.000,2018-03-28 21:22:00.000,2018-03-27
CA-2014-132787,JL-15175,VEN03,Standard Class,delivered,2017-12-07 09:08:00.000,2017-12-11 18:15:00.000,2017-12-13 22:24:00.000,2017-12-19 21:42:00.000,2018-01-03
CA-2014-132801,BF-11020,VEN03,Standard Class,delivered,2018-05-08 10:52:00.000,2018-05-08 11:09:00.000,2018-05-11 14:38:00.000,2018-05-18 00:12:00.000,2018-05-25
CA-2014-132864,EB-13870,VEN02,Standard Class,delivered,2017-09-11 10:14:00.000,2017-09-11 10:25:00.000,2017-09-14 20:57:00.000,2017-09-20 17:28:00.000,2017-10-09
CA-2014-132913,CB-12025,VEN03,First Class,delivered,2017-11-30 16:25:00.000,2017-12-02 02:51:00.000,2017-12-04 22:16:00.000,2017-12-28 19:37:00.000,2017-12-26
CA-2014-132962,CD-11980,VEN01,First Class,delivered,2018-01-14 19:00:00.000,2018-01-14 19:12:00.000,2018-01-16 13:57:00.000,2018-02-28 00:14:00.000,2018-02-09
CA-2014-132983,NP-18325,VEN02,Standard Class,delivered,2018-01-23 08:27:00.000,2018-01-23 08:57:00.000,2018-01-26 21:33:00.000,2018-01-29 10:40:00.000,2018-02-15
CA-2014-133158,ON-18715,VEN02,Second Class,delivered,2018-07-10 13:48:00.000,2018-07-10 14:05:00.000,2018-07-10 16:29:00.000,2018-07-25 19:54:00.000,2018-08-06
CA-2014-133228,LT-17110,VEN01,Standard Class,delivered,2017-12-09 19:15:00.000,2017-12-11 10:31:00.000,2017-12-15 00:14:00.000,2018-01-15 15:49:00.000,2018-01-12
CA-2014-133270,DP-13000,VEN02,First Class,delivered,2017-12-14 09:36:00.000,2017-12-15 02:19:00.000,2017-12-15 19:58:00.000,2017-12-20 12:43:00.000,2018-01-03
CA-2014-133305,KC-16675,VEN02,Standard Class,delivered,2018-01-02 20:12:00.000,2018-01-02 20:28:00.000,2018-01-03 22:03:00.000,2018-01-16 23:56:00.000,2018-01-30
CA-2014-133354,ZD-21925,VEN02,First Class,delivered,2018-04-02 10:40:00.000,2018-04-03 05:35:00.000,2018-04-04 19:28:00.000,2018-04-09 17:31:00.000,2018-04-26
CA-2014-133389,CR-12730,VEN02,Same Day,delivered,2017-06-15 15:56:00.000,2017-06-15 16:05:00.000,2017-06-16 13:33:00.000,2017-06-26 15:04:00.000,2017-07-17
CA-2014-133424,MP-17470,VEN02,Standard Class,delivered,2018-07-02 20:31:00.000,2018-07-05 16:14:00.000,2018-07-17 10:28:00.000,2018-07-24 00:21:00.000,2018-07-27
CA-2014-133543,EB-13705,VEN02,Standard Class,delivered,2018-03-16 18:06:00.000,2018-03-16 18:15:00.000,2018-03-22 22:32:00.000,2018-04-06 18:17:00.000,2018-04-05
CA-2014-133592,EA-14035,VEN02,Standard Class,delivered,2018-01-23 17:23:00.000,2018-01-24 16:14:00.000,2018-01-30 11:05:00.000,2018-02-19 17:07:00.000,2018-02-26
CA-2014-133634,BW-11110,VEN02,Standard Class,delivered,2017-10-09 16:06:00.000,2017-10-09 16:44:00.000,2017-10-10 15:43:00.000,2017-10-16 15:20:00.000,2017-10-26
CA-2014-133690,EG-13900,VEN01,First Class,delivered,2017-01-27 00:34:00.000,2017-01-28 04:34:00.000,2017-01-30 09:57:00.000,2017-02-10 18:43:00.000,2017-03-09
CA-2014-133704,JE-16165,VEN02,Standard Class,delivered,2018-05-02 20:22:00.000,2018-05-02 20:53:00.000,2018-05-04 15:17:00.000,2018-05-09 20:03:00.000,2018-05-22
CA-2014-133753,KL-16555,VEN02,Second Class,delivered,2017-02-17 19:52:00.000,2017-02-18 19:55:00.000,2017-02-20 06:43:00.000,2017-03-08 12:14:00.000,2017-03-30
