2963,CA-2017-161578,OFF-ST-10000760,55.92,5,0.2,0.6474
2964,CA-2016-127236,OFF-EN-10001539,24.896,4,0.2,28.7904
2965,CA-2017-106831,FUR-FU-10000550,3.984,1,0.2,3.8864
2966,CA-2015-116687,TEC-AC-10003628,95.968,4,0.2,-7.2048
2967,CA-2017-144456,OFF-AP-10003860,44.416,2,0.2,8.93
2968,CA-2016-159695,OFF-BI-10000069,9.006,2,0.7,10.43
2969,CA-2017-159506,OFF-BI-10003655,19,5,0,62.244
2970,CA-2014-159709,OFF-BI-10001628,33.376,4,0.2,45.84
2971,CA-2016-144092,OFF-AP-10003779,207.48,1,0,253.372
2972,CA-2016-158834,OFF-BI-10000666,91.68,3,0,11.1384
2973,US-2015-136749,OFF-AP-10000828,904.9,5,0,74.8098
2974,US-2015-136476,OFF-BI-10002706,34.272,3,0.2,27.4365
2975,CA-2017-126074,FUR-FU-10004748,191.82,3,0,-9.223
2976,CA-2017-121125,OFF-AP-10000026,243.88,5,0.2,-3399.98
2977,US-2016-169040,OFF-BI-10000773,12.03,5,0.7,-15.8356
2978,CA-2016-114944,TEC-MA-10000822,2549.985,5,0.7,-6.5736
2979,US-2017-105830,OFF-BI-10001543,21.594,2,0.7,7.2576
2980,CA-2016-145303,OFF-BI-10003355,8.964,6,0.7,-103.266
2981,CA-2014-148915,OFF-PA-10002005,20.736,4,0.2,-172.7328
2982,CA-2017-116645,FUR-TA-10004154,344.22,2,0.4,-10.1736
2983,US-2015-164966,OFF-ST-10002743,727.296,8,0.2,-33.32
2984,US-2017-165869,FUR-FU-10004973,22.608,3,0.6,0.2016
2985,CA-2015-108665,TEC-AC-10002842,666.4,7,0.2,41.823
2986,CA-2016-105494,OFF-FA-10002701,5.04,3,0,22.0077
2987,CA-2014-156790,OFF-PA-10001125,92.94,3,0,28.65
2988,US-2014-143721,FUR-FU-10004090,66.69,3,0,-14.4588
2989,CA-2017-120061,OFF-BI-10001510,91.68,5,0.2,17.6418
2990,US-2016-134488,FUR-BO-10002202,327.7328,2,0.32,8.073
2991,CA-2015-168746,OFF-BI-10001922,52.272,11,0.2,0
2992,US-2014-155502,OFF-PA-10001667,17.94,3,0,2.6936
2993,CA-2017-146360,FUR-FU-10001488,254.352,3,0.2,80.784
2994,CA-2017-118437,OFF-BI-10002799,8.288,2,0.2,25.198
2995,CA-2014-156594,FUR-CH-10003846,504.9,5,0,31.0912
2996,US-2014-148838,TEC-PH-10003691,403.168,4,0.2,7.5371
2997,CA-2017-112844,FUR-BO-10000468,194.32,4,0,-12.196
2998,CA-2014-164315,OFF-AR-10001044,25.99,1,0,7.2576
2999,CA-2016-127138,FUR-CH-10003833,195.136,4,0.2,10.203
3000,CA-2017-149076,OFF-PA-10004355,20.736,4,0.2,16.6796
3001,CA-2015-125976,TEC-AC-10003038,53.7,6,0,15.764
3002,CA-2016-105585,OFF-BI-10002799,36.26,7,0,15.552
3003,CA-2015-130974,OFF-AR-10003582,56.3,2,0,10.7892
3004,US-2014-118486,OFF-PA-10004451,32.4,5,0,-6.4233
3005,CA-2017-148404,FUR-FU-10004666,29.16,2,0,3.344
3006,US-2017-141558,FUR-TA-10001520,171.288,3,0.2,6.2208
3007,US-2016-108504,FUR-FU-10004270,16.72,5,0.2,10.8682
3008,CA-2016-144729,OFF-PA-10003172,12.96,2,0,256.784
3009,US-2016-131149,OFF-EN-10002312,22.18,2,0,-255.7425
3010,CA-2014-115049,FUR-CH-10002320,2054.272,8,0.2,3.614
3011,US-2017-123862,TEC-PH-10001530,1022.97,5,0.4,12.1348
3012,US-2015-113327,OFF-AR-10001216,13.9,5,0,13.4925
3013,CA-2017-141992,OFF-PA-10003127,26.38,1,0,70.006
3014,CA-2017-139311,OFF-BI-10003910,43.176,7,0.2,129.6
3015,US-2015-122784,FUR-TA-10004534,411.8,2,0,2.9372
3016,US-2016-167339,TEC-AC-10000892,360,4,0,66.0736
3017,CA-2016-128412,FUR-FU-10003247,41.96,2,0,18.2112
3018,CA-2017-121398,OFF-AP-10004336,227.84,4,0,134.654
3019,CA-2015-132626,OFF-PA-10001295,37.94,2,0,2.4288
3020,CA-2015-122210,TEC-PH-10002555,517.9,2,0,874.9875
3021,CA-2015-134894,OFF-BI-10000831,5.28,2,0,4.3008
3022,CA-2017-133487,TEC-CO-10001046,2799.96,5,0.2,15.12
3023,US-2014-164406,OFF-EN-10002973,8.96,2,0,10.3904
3024,CA-2015-134943,OFF-LA-10001641,31.5,10,0,-3.3506
3025,CA-2014-120768,FUR-FU-10003878,30.56,2,0,22.4955
3026,CA-2015-120901,FUR-TA-10003837,24.368,2,0.2,9.744
3027,CA-2017-142643,TEC-AC-10002800,119.976,3,0.2,23.5116
3028,CA-2014-109043,OFF-PA-10001307,26.88,8,0.2,7.3479
3029,CA-2016-144911,TEC-PH-10002350,83.97,3,0,25.424
3030,CA-2015-157133,TEC-AC-10000397,104.97,3,0,49.2576
3031,CA-2015-163923,OFF-ST-10000615,90.8,8,0,88.1295
3032,CA-2014-100762,TEC-PH-10004531,140.736,8,0.2,21.7728
3033,CA-2014-158540,TEC-AC-10004001,214.95,5,0,138.3552
3034,CA-2016-109953,OFF-PA-10001534,45.36,7,0,82.992
3035,CA-2015-126697,OFF-PA-10001815,288.24,6,0,792.2691
3036,CA-2014-111157,OFF-AP-10003779,663.936,4,0.2,26.565
3037,CA-2016-107790,OFF-ST-10002011,2934.33,7,0,28.615
3038,CA-2017-154676,OFF-AR-10003752,57.75,5,0,18.4548
3039,CA-2015-146948,OFF-ST-10003692,114.46,2,0,38.5722
3040,CA-2017-110443,FUR-BO-10004409,120.666,2,0.15,-14.229
3041,CA-2016-123358,OFF-ST-10003306,342.864,3,0.2,-140.196
3042,CA-2015-117884,FUR-FU-10003724,16.74,5,0.6,10.5072
3043,CA-2015-110877,FUR-CH-10002024,981.372,2,0.3,6.2208
3044,CA-2014-114433,OFF-AR-10003514,31.84,8,0,15.1116
3045,US-2014-115413,OFF-PA-10001800,12.96,2,0,28.0032
3046,CA-2015-140921,TEC-PH-10003589,43.176,3,0.2,134.9925
3047,CA-2016-114489,OFF-BI-10003364,58.34,2,0,1.3257
3048,CA-2016-159142,TEC-PH-10002834,539.97,3,0,-417.0936
3049,CA-2017-102974,OFF-BI-10000343,3.928,1,0.2,15.998
3050,CA-2017-137463,OFF-BI-10004584,252.784,4,0.8,-2.6892
3051,CA-2017-132934,TEC-AC-10002402,127.984,2,0.2,-32.48
3052,CA-2014-103366,FUR-FU-10000550,3.984,2,0.6,25.62
3053,CA-2016-105732,OFF-AP-10000055,12.992,2,0.8,188.1404
3054,CA-2015-113901,FUR-FU-10001591,61,5,0,219.4514
3055,CA-2014-158274,TEC-PH-10000526,671.93,7,0,129.5865
3056,US-2014-114377,OFF-BI-10001071,447.86,7,0,79.8912
3057,CA-2017-154074,TEC-PH-10001557,479.95,5,0,2.772
3058,CA-2014-159520,OFF-PA-10001977,166.44,3,0,3.6288
3059,CA-2016-165218,OFF-SU-10004231,31.68,4,0.2,2.256
3060,CA-2014-100678,OFF-PA-10000809,10.368,2,0.2,-13.5548
3061,CA-2014-164224,OFF-FA-10003021,12.032,8,0.2,11.592
3062,CA-2014-131947,OFF-AP-10000696,5.768,2,0.8,-42.1096
3063,CA-2017-123491,OFF-LA-10001158,33.12,4,0.2,3.5022
3064,CA-2014-165309,FUR-BO-10002268,220.2656,4,0.32,9.0882
3065,CA-2015-126557,OFF-BI-10000829,10.776,3,0.2,34.758
3066,CA-2017-134796,FUR-BO-10003441,242.352,3,0.2,50.8254
3067,CA-2015-132486,OFF-SU-10003505,695.16,6,0,-9.5018
3068,CA-2016-145177,FUR-BO-10003660,220.98,1,0,5.6956
3069,CA-2017-141201,OFF-BI-10001267,12.957,7,0.7,26.1156
3070,CA-2017-118199,OFF-LA-10004345,15.712,4,0.2,10.0878
3071,CA-2017-169327,OFF-ST-10004340,298.464,6,0.2,4.8588
3072,CA-2017-138156,OFF-PA-10001471,21.93,3,0,3.7436
3073,CA-2017-120705,OFF-ST-10002344,242.94,3,0,25.4016
3074,US-2017-125717,OFF-PA-10001892,7.64,1,0,47.7306
3075,CA-2015-100734,OFF-PA-10001934,51.84,8,0,62.82
3076,CA-2017-139353,OFF-ST-10000078,265.17,1,0,63.873
3077,CA-2017-120999,TEC-MA-10001972,837.6,3,0.2,16.9932
3078,CA-2016-151148,OFF-EN-10002504,135.9,5,0,-39.9528
3079,CA-2017-119655,OFF-PA-10002160,34.68,6,0,11.206
3080,CA-2015-167255,FUR-CH-10001973,532.704,6,0.2,0.1588
3081,CA-2017-145037,OFF-AP-10001492,43.1,5,0,-182.637
3082,CA-2014-154095,OFF-SU-10002189,15.88,4,0,31.198
3083,CA-2016-112942,FUR-CH-10003312,1123.92,5,0.2,7.3008
3084,US-2017-157896,TEC-PH-10002496,249.584,2,0.2,7.596
3085,CA-2014-114790,FUR-FU-10003464,48.672,3,0.2,-62.88
3086,CA-2016-140501,OFF-AR-10000380,60.768,2,0.2,-3.14
3087,CA-2014-155264,OFF-BI-10004593,78.6,5,0.7,51.8312
3088,CA-2015-135545,OFF-BI-10001308,3.768,2,0.7,21.1428
3089,CA-2015-137113,OFF-ST-10001780,1036.624,2,0.2,-47.3968
3090,CA-2015-104038,OFF-ST-10003816,563.808,4,0.2,23.0864
3091,CA-2016-101980,TEC-PH-10002200,258.528,2,0.4,14.6718
3092,US-2016-102141,OFF-PA-10004438,49.12,4,0,18.1176
3093,CA-2015-150714,FUR-FU-10004090,44.46,2,0,39.5
3094,US-2017-167920,FUR-CH-10002602,241.568,2,0.2,70.5564
3095,CA-2016-129868,TEC-AC-10001142,395,5,0,6.3744
3096,CA-2014-106439,TEC-PH-10004977,627.168,4,0.2,4.4352
3097,CA-2016-130400,FUR-FU-10004586,13.28,2,0,-45.84
3098,CA-2017-146346,OFF-BI-10001116,12.672,3,0.2,-15.5904
3099,US-2017-102288,OFF-BI-10000666,30.56,5,0.8,8.499
3100,CA-2015-113628,OFF-ST-10002583,77.952,3,0.2,4.4312
3101,CA-2016-153101,TEC-PH-10004908,67.992,1,0.2,-0.5598
3102,CA-2014-164210,OFF-EN-10001219,12.224,2,0.2,-17.7072
3103,CA-2016-110898,TEC-AC-10004568,44.784,2,0.2,90.8292
3104,CA-2017-133249,FUR-FU-10001756,22.848,3,0.6,-336.6272
3105,CA-2015-168529,OFF-AP-10002311,206.43,3,0,35.988
3106,CA-2017-158743,OFF-BI-10003650,210.392,2,0.8,0.9282
3107,US-2015-165743,TEC-AC-10003628,119.96,5,0.2,-24.843
3108,CA-2016-143910,OFF-AR-10001547,10.608,6,0.2,108.3528
3109,US-2017-168613,FUR-CH-10002647,347.802,7,0.3,7.7679
3110,CA-2017-161200,FUR-CH-10004495,963.136,4,0.2,10.368
3111,US-2014-151925,TEC-PH-10002923,88.776,3,0.2,15.552
3112,CA-2016-162082,OFF-AR-10001374,32.4,5,0,14.904
3113,CA-2014-142769,OFF-PA-10003441,32.4,5,0,607.608
3114,CA-2014-131905,OFF-LA-10002043,31.05,3,0,-2639.9912
3115,CA-2015-168564,TEC-AC-10002049,2025.36,6,0.2,-16.998
3116,CA-2014-138240,TEC-MA-10000418,1799.994,2,0.7,69.0018
3117,CA-2016-122903,TEC-PH-10004908,101.988,2,0.4,331.191
3118,CA-2014-100762,FUR-FU-10004091,262.864,7,0.2,33.7212
3119,CA-2015-128013,OFF-BI-10004600,735.98,2,0,-75.8304
3120,US-2016-100720,OFF-PA-10001289,93.024,3,0.2,11.7
3121,CA-2014-139892,FUR-TA-10001539,284.364,2,0.4,5.9185
3122,CA-2015-139164,TEC-AC-10001266,26,2,0,-17.9964
3123,CA-2015-115938,OFF-ST-10001291,67.64,5,0.2,-8.029
3124,US-2017-141677,TEC-AC-10001314,119.976,3,0.2,7.3132
3125,CA-2014-164385,OFF-BI-10004040,5.18,5,0.8,36.8245
3126,CA-2017-166898,OFF-EN-10001539,15.56,2,0,15.4752
3127,CA-2017-102610,OFF-EN-10004483,78.35,5,0,17.334
3128,US-2017-103814,OFF-AR-10001615,59.52,3,0,23.9984
3129,CA-2014-146731,OFF-PA-10000327,38.52,9,0,9.4815
3130,CA-2017-102519,TEC-PH-10001299,239.984,2,0.2,32.16
3131,CA-2017-135650,OFF-PA-10002246,19.35,3,0,-24.392
3132,CA-2015-131338,FUR-FU-10002671,67,5,0,19.435
3133,CA-2017-118577,FUR-CH-10003833,390.272,8,0.2,11.2236
3134,CA-2017-106180,OFF-PA-10001667,62.192,13,0.2,-4.752
3135,CA-2016-117849,OFF-BI-10002003,23.88,6,0,0
3136,CA-2014-124737,OFF-BI-10004465,3.168,2,0.8,1.5066
3137,CA-2014-157882,FUR-CH-10000665,528.43,5,0.3,50.9208
3138,CA-2015-164007,OFF-AR-10004956,13.392,3,0.2,-240.784
3139,US-2014-167738,OFF-AR-10004260,181.86,7,0,0.5998
3140,US-2017-107384,FUR-BO-10001811,180.588,2,0.7,9.0048
3141,CA-2014-149958,TEC-AC-10003280,47.984,2,0.2,6.0726
3142,CA-2017-119284,OFF-PA-10004911,18.76,2,0,18.1908
3143,CA-2014-108903,FUR-FU-10001487,20.94,3,0,68.823
3144,CA-2014-159184,FUR-FU-10000521,58.68,2,0,4.4344
3145,US-2015-138121,OFF-AP-10001271,254.9,5,0,355.4466
3146,CA-2016-132066,OFF-BI-10004728,9.64,2,0,473.6106
3147,CA-2015-134201,TEC-AC-10004666,826.62,3,0,157.8702
3148,CA-2015-115511,OFF-ST-10003208,1633.14,9,0,-44.2782
3149,CA-2017-166926,OFF-ST-10003208,544.38,3,0,26.9526
3150,CA-2015-114237,OFF-BI-10000632,26.046,3,0.8,32.1678
3151,CA-2014-167997,OFF-EN-10004773,74.352,3,0.2,1.8
3152,CA-2017-100412,TEC-PH-10004700,69.93,7,0,7.5864
3153,CA-2015-151680,OFF-LA-10003714,3.75,1,0,-3.168
3154,CA-2017-140480,OFF-BI-10001787,20.928,4,0.2,17.1574
3155,CA-2015-130883,OFF-ST-10002957,12.672,3,0.2,-9.555
3156,CA-2014-141313,TEC-PH-10002115,65.99,1,0,-6.0192
3157,CA-2015-116484,OFF-BI-10002557,6.37,7,0.8,10.8864
3158,CA-2017-151750,OFF-BI-10002949,3.648,3,0.8,0.2334
3159,CA-2015-160472,OFF-PA-10004100,31.104,6,0.2,14.0859
3160,CA-2014-101931,OFF-FA-10001883,23.34,3,0,-2.244
3161,CA-2016-115574,TEC-PH-10000702,29.97,3,0,9.5968
3162,US-2017-118087,OFF-BI-10003196,3.366,3,0.7,2.338
3163,CA-2017-121048,TEC-PH-10001644,95.968,4,0.2,3.7308
3164,CA-2016-157763,OFF-AR-10003183,18.704,7,0.2,5.7768
3165,CA-2016-101336,FUR-FU-10000308,149.232,3,0.2,60.1536
3166,CA-2015-103772,OFF-PA-10001526,15.936,4,0.2,4.2861
3167,CA-2015-161445,TEC-PH-10002103,601.536,8,0.2,11.1664
3168,CA-2014-121664,TEC-AC-10004209,10.99,1,0,28.008
3169,CA-2017-106859,FUR-FU-10000397,39.88,2,0,14.896
3170,CA-2017-129294,OFF-PA-10002137,62.24,8,0,18.3264
3171,CA-2015-141012,FUR-FU-10001867,53.2,5,0,118.983
3172,CA-2016-102127,OFF-LA-10000407,39.84,8,0,141.723
3173,CA-2017-160633,TEC-AC-10000420,349.95,5,0,5.022
3174,CA-2016-125661,TEC-PH-10002726,377.928,9,0.2,-18.5262
3175,CA-2015-154326,OFF-EN-10001415,13.392,3,0.2,58.0272
3176,US-2015-156496,OFF-BI-10000773,11.228,7,0.8,0.1692
3177,CA-2014-159800,OFF-AP-10002350,207.24,11,0,6.534
3178,CA-2016-154018,OFF-AR-10001919,1.504,1,0.2,35.3346
3179,US-2017-107888,OFF-AP-10002082,34.848,2,0.2,52.4895
3180,US-2014-114188,OFF-LA-10002762,75.18,6,0,314.2719
3181,CA-2017-142636,TEC-AC-10002800,149.97,3,0,124.9552
3182,CA-2014-123855,OFF-BI-10003925,931.176,3,0.2,45.528
3183,CA-2017-151281,TEC-PH-10002200,430.88,2,0,23.004
3184,CA-2014-163559,OFF-PA-10001295,94.85,5,0,32.4
3185,CA-2015-166135,OFF-EN-10002500,51.12,4,0,3.4104
3186,CA-2017-161333,TEC-AC-10000892,90,1,0,1.46
3187,CA-2017-121293,OFF-PA-10001838,9.408,2,0.2,107.46
3188,US-2014-157070,OFF-FA-10000735,4.672,2,0.2,4.6284
3189,US-2015-156797,TEC-PH-10001760,318.4,2,0.2,-3.264
3190,US-2017-104437,OFF-EN-10004846,12.768,6,0.2,20.1579
3191,CA-2016-142594,OFF-SU-10003567,15.36,2,0.2,-0.0895
3192,CA-2015-121608,TEC-PH-10001557,230.376,3,0.2,18.767
3193,US-2017-130953,TEC-AC-10003038,7.16,1,0.2,39.066
3194,CA-2014-124702,OFF-ST-10004459,375.34,1,0,-44.2782
3195,CA-2014-168312,FUR-FU-10004960,114.9,5,0,-4.7784
3196,CA-2015-146948,OFF-BI-10000632,26.046,3,0.8,-7.7292
3197,CA-2015-111514,OFF-BI-10001107,2.896,1,0.8,1.3944
3198,CA-2014-103940,OFF-ST-10002301,32.544,2,0.2,-15.5826
3199,CA-2017-148691,OFF-BI-10003355,3.984,1,0.2,12.5832
3200,CA-2014-108861,FUR-TA-10002903,181.797,1,0.3,15.9516
3201,CA-2015-157959,OFF-ST-10001580,44.94,3,0,-77.333
3202,CA-2016-165848,OFF-BI-10000315,45.576,3,0.2,46.095
3203,US-2014-123519,FUR-CH-10003774,318.43,5,0.3,-2.8272
3204,CA-2016-156265,TEC-PH-10003095,122.92,7,0.2,14.677
3205,CA-2017-145506,FUR-FU-10000023,7.068,3,0.6,-22.8956
3206,CA-2014-110065,OFF-ST-10002214,56.45,5,0,24.7275
3207,CA-2015-122973,OFF-BI-10002799,13.468,13,0.8,-18.1176
3208,CA-2015-134117,TEC-PH-10004912,219.8,5,0.2,4.908
3209,CA-2014-143840,FUR-CH-10002602,317.058,3,0.3,38.988
3210,CA-2016-160234,TEC-AC-10004510,49.08,3,0,9.9652
3211,CA-2016-150350,OFF-ST-10000060,324.9,5,0,7.9188
3212,CA-2016-121447,FUR-CH-10004875,113.888,2,0.2,11.6795
3213,CA-2015-134747,TEC-PH-10002085,105.584,2,0.2,5.2773
3214,CA-2014-102869,OFF-FA-10000992,24.85,7,0,2.205
3215,CA-2017-128783,FUR-FU-10001473,60.312,3,0.2,2.0388
3216,CA-2017-100097,OFF-AR-10003045,7.056,3,0.2,9.4486
3217,CA-2015-103135,TEC-PH-10001536,27.184,2,0.2,6.03
3218,US-2015-138093,TEC-PH-10001580,107.984,1,0.2,1.6704
3219,CA-2015-154326,OFF-BI-10004209,19.296,3,0.2,-29.3238
3220,CA-2016-167759,OFF-LA-10001613,4.608,2,0.2,-2.0622
3221,CA-2016-146325,FUR-TA-10001676,79.974,3,0.4,-4.704
3222,CA-2015-148250,OFF-BI-10003712,2.946,2,0.7,7.2576
3223,CA-2015-159863,OFF-BI-10000285,3.136,2,0.8,7.9984
3224,CA-2016-137239,OFF-PA-10004609,20.736,4,0.2,352.296
3225,US-2016-164945,TEC-AC-10001314,99.98,2,0,72.432
3226,CA-2014-126760,OFF-PA-10003395,733.95,7,0,3.528
3227,US-2015-163825,OFF-AP-10001242,241.44,3,0,10.5714
3228,US-2015-156496,OFF-LA-10001641,10.08,4,0.2,67.9833
3229,CA-2016-146143,OFF-ST-10003816,281.904,2,0.2,33.995
3230,CA-2017-128328,OFF-EN-10002230,201.432,3,0.2,12.586
3231,US-2017-147998,TEC-PH-10002660,135.98,2,0,1.3068
3232,CA-2015-124653,TEC-PH-10003171,44.95,1,0,2.6814
3233,CA-2014-163867,TEC-AC-10003709,2.97,3,0,3.4848
3234,CA-2017-156818,OFF-FA-10000304,6.54,3,0,22.941
3235,CA-2017-106103,TEC-AC-10003709,7.92,8,0,1049.985
3236,US-2017-132444,FUR-CH-10002774,203.92,5,0.2,9.12
3237,CA-2016-129280,TEC-CO-10001046,3359.952,6,0.2,9.1674
3238,CA-2016-125017,OFF-FA-10003495,18.24,3,0,7.5768
3239,CA-2014-142510,OFF-AR-10004685,27.78,6,0,8.4071
3240,CA-2017-135860,OFF-AR-10004757,22.96,7,0,6.3504
3241,CA-2015-108532,TEC-PH-10001615,28.99,1,0,6.6584
3242,CA-2017-111332,OFF-PA-10003349,12.96,2,0,83.281
3243,CA-2015-150714,OFF-AR-10000127,22.96,7,0,13.1956
3244,CA-2014-149958,OFF-SU-10002881,4164.05,5,0,1.6762
3245,US-2015-129007,TEC-AC-10001109,47.984,2,0.2,5.1816
3246,CA-2016-132829,OFF-PA-10000682,4.624,1,0.2,-46.8776
3247,CA-2016-134803,FUR-FU-10000221,15.24,3,0,1.9024
3248,US-2015-123918,OFF-BI-10002429,63.924,7,0.7,3.4086
3249,CA-2016-108987,OFF-AR-10002375,6.56,2,0,49.4376
3250,CA-2015-103870,OFF-AP-10000595,13.11,3,0,9.855
3251,CA-2017-159793,TEC-PH-10001530,494.376,3,0.2,27.3735
3252,CA-2017-138149,OFF-BI-10000050,29.2,5,0.2,15.2208
3253,CA-2014-115259,TEC-AC-10001552,248.85,5,0,3.504
3254,CA-2017-156664,TEC-AC-10003399,36.24,1,0,0.1191
3255,CA-2014-127187,OFF-AR-10004078,11.68,2,0,1.1136
3256,CA-2016-115476,OFF-SU-10002189,11.91,3,0,-52.632
3257,CA-2017-123134,FUR-FU-10001852,3.48,2,0,767.2005
3258,CA-2015-118843,OFF-BI-10003638,30.96,8,0.8,-12.796
3259,US-2017-109253,TEC-MA-10002428,1704.89,11,0,13.7016
3260,CA-2014-151967,OFF-BI-10001036,19.194,7,0.7,215.9973
3261,CA-2014-117429,OFF-AP-10004708,121.792,4,0.2,-40.7976
3262,CA-2016-158694,TEC-MA-10000488,1919.976,3,0.2,-16.3183
3263,CA-2016-131205,OFF-BI-10003656,50.997,1,0.7,-107.9928
3264,CA-2014-131541,OFF-ST-10003656,76.792,1,0.2,5.2773
3265,US-2014-110674,TEC-PH-10001128,539.964,6,0.4,-1.4256
3266,US-2015-146745,FUR-FU-10001473,60.312,3,0.2,4.7067
3267,CA-2015-157812,OFF-BI-10004656,1.944,3,0.7,19.0386
3268,CA-2014-131009,OFF-EN-10004955,12.984,3,0.2,28.7679
3269,CA-2016-124254,TEC-PH-10002468,217.584,2,0.2,-3.6576
3270,CA-2015-130204,TEC-PH-10000576,328.776,3,0.2,14.3952
3271,CA-2017-169124,OFF-BI-10002160,2.286,3,0.8,8.8704
3272,CA-2017-164329,TEC-AC-10003628,47.984,2,0.2,78.435
3273,US-2014-113124,OFF-BI-10001116,25.344,6,0.2,38.038
3274,CA-2017-169999,OFF-BI-10002026,232.4,5,0.2,45.294
3275,CA-2017-148264,FUR-FU-10003691,86.45,7,0,40.1702
3276,CA-2015-122406,FUR-CH-10002602,603.92,5,0.2,48.3136
3277,CA-2015-103177,OFF-PA-10000675,81.98,2,0,4.8519
3278,CA-2017-129581,FUR-CH-10002602,271.764,2,0.1,-427.45
3279,CA-2015-120810,OFF-BI-10001900,14.376,3,0.2,48.9645
3280,CA-2015-139738,FUR-FU-10001468,341.96,5,0.6,4.2336
3281,CA-2017-108574,OFF-AR-10004648,181.35,9,0,3.8073
3282,CA-2016-121356,OFF-LA-10003190,8.64,3,0,74.574
3283,CA-2016-164637,OFF-AP-10004868,43.512,7,0.2,9.072
3284,CA-2016-135965,FUR-CH-10004287,662.88,3,0.2,20.682
3285,CA-2017-102925,OFF-PA-10002689,25.92,5,0.2,50.2398
3286,CA-2017-156895,OFF-AP-10002892,68.94,3,0,-1480.0335
3287,CA-2015-130365,FUR-FU-10002253,128.82,3,0,-1.9744
3288,CA-2017-118773,OFF-BI-10001359,896.99,5,0.8,6.756
3289,CA-2017-157980,OFF-BI-10001267,1.234,1,0.8,7.8735
3290,CA-2014-122609,OFF-AR-10003582,67.56,3,0.2,95.0968
3291,CA-2017-168123,OFF-PA-10003724,21.72,5,0.2,16.704
3292,US-2015-152128,OFF-PA-10001033,262.336,8,0.2,15.0735
3293,CA-2016-154235,TEC-PH-10003505,148.48,2,0.2,28.497
3294,CA-2017-129028,TEC-PH-10004959,241.176,3,0.2,19.755
3295,CA-2014-112837,TEC-AC-10000474,227.976,3,0.2,-1.3208
3296,CA-2017-156237,TEC-PH-10003095,52.68,3,0.2,4.9648
3297,US-2017-158218,FUR-FU-10002963,2.032,1,0.6,37.7972
3298,CA-2015-131856,OFF-AR-10000203,17.12,4,0,10.3936
3299,CA-2016-125087,TEC-PH-10004667,431.968,4,0.2,28.4364
3300,US-2016-108637,FUR-FU-10000193,129.92,4,0,42.4647
3301,CA-2014-110219,FUR-TA-10001539,568.728,3,0.2,54.9504
3302,CA-2017-156622,OFF-BI-10000962,117.144,9,0.2,24.84
3303,CA-2015-143364,OFF-AP-10002867,203.52,3,0,60.2553
3304,US-2015-160857,OFF-LA-10001158,51.75,5,0,20.967
3305,CA-2015-142734,OFF-PA-10000675,122.97,3,0,28.7856
3306,CA-2016-140018,FUR-TA-10001307,244.615,1,0.3,36.693
3307,CA-2017-160122,TEC-PH-10000011,59.97,3,0,5.256
3308,CA-2017-154109,OFF-PA-10002666,81.54,9,0,13.92
3309,CA-2014-162089,OFF-FA-10000735,11.68,4,0,13.208
3310,CA-2014-115791,OFF-BI-10000174,29,5,0,-25.648
3311,CA-2014-127859,OFF-AR-10003156,50.8,5,0,5.6956
3312,CA-2017-151008,OFF-BI-10000474,16.03,5,0.8,18.8937
3313,CA-2017-135307,OFF-BI-10003712,15.712,4,0.2,20.5176
3314,CA-2017-116988,TEC-AC-10003280,89.97,3,0,31.494
3315,US-2016-114013,FUR-BO-10002916,435.999,3,0.15,93.5948
3316,CA-2016-152730,TEC-PH-10002726,83.984,2,0.2,-4.032
3317,CA-2015-135853,TEC-PH-10000895,359.98,2,0,9.6048
3318,CA-2015-140144,FUR-TA-10004152,70.56,1,0.3,1.8288
3319,US-2015-136427,OFF-BI-10003694,20.88,2,0,26.4654
3320,CA-2015-146290,OFF-BI-10002160,3.81,1,0,-5.2932
3321,CA-2017-128328,OFF-PA-10001685,73.008,9,0.2,-3.272
3322,CA-2014-127964,OFF-BI-10000773,3.208,2,0.8,14.3068
3323,CA-2016-160220,TEC-AC-10004510,26.176,2,0.2,11.9952
3324,CA-2016-159891,OFF-PA-10004569,30.44,4,0,9.3312
3325,CA-2017-100055,FUR-FU-10000672,35.28,3,0,18.94
3326,CA-2015-108665,OFF-PA-10004451,19.44,3,0,-3.8208
3327,CA-2017-130771,OFF-BI-10004738,37.88,2,0,3.4196
3328,CA-2017-154039,FUR-FU-10001940,9.552,3,0.6,3.6288
3329,CA-2017-158386,FUR-BO-10003966,290.666,2,0.15,4.485
3330,US-2016-134908,OFF-PA-10003072,10.368,2,0.2,41.1684
3331,CA-2015-122371,OFF-PA-10002245,14.352,3,0.2,23.1168
3332,CA-2014-119375,FUR-BO-10002598,141.96,2,0,244.6155
3333,US-2017-123834,OFF-BI-10002225,66.048,4,0.2,9.0384
3334,CA-2015-104626,TEC-AC-10003832,1287.45,5,0,48.288
3335,CA-2017-103443,OFF-BI-10000822,25.824,6,0.2,11.376
3336,CA-2017-144827,OFF-AP-10001242,160.96,2,0,8.098
3337,US-2016-115441,FUR-FU-10002445,28.44,3,0,10.3896
3338,US-2015-150630,FUR-CH-10002372,364.41,5,0.1,68.3332
3339,CA-2014-115791,TEC-PH-10000376,39.96,4,0,6.9795
3340,CA-2014-163552,FUR-CH-10002965,361.764,2,0.1,-22.0416
3341,CA-2014-142510,OFF-ST-10004950,111.672,9,0.2,3.21
3342,CA-2017-168396,OFF-BI-10003166,13.776,6,0.8,7.2144
